400.119,400.576,401.033,401.49,401.947,402.404,402.861,403.317,403.774,404.231,404.688,405.144,405.601,406.058,406.514,406.971,407.428,407.884,408.341,408.797,409.254,409.71,410.167,410.623,411.08,411.536,411.992,412.449,412.905,413.361,413.818,414.274,414.73,415.186,415.642,416.098,416.554,417.011,417.467,417.923,418.379,418.835,419.291,419.746,420.202,420.658,421.114,421.57,422.026,422.481,422.937,423.393,423.849,424.304,424.76,425.216,425.671,426.127,426.582,427.038,427.493,427.949,428.404,428.86,429.315,429.77,430.226,430.681,431.136,431.592,432.047,432.502,432.957,433.412,433.867,434.323,434.778,435.233,435.688,436.143,436.598,437.053,437.508,437.963,438.417,438.872,439.327,439.782,440.237,440.691,441.146,441.601,442.056,442.51,442.965,443.419,443.874,444.329,444.783,445.238,445.692,446.147,446.601,447.055,447.51,447.964,448.418,448.873,449.327,449.781,450.235,450.69,451.144,451.598,452.052,452.506,452.96,453.414,453.868,454.322,454.776,455.23,455.684,456.138,456.592,457.046,457.5,457.953,458.407,458.861,459.315,459.768,460.222,460.676,461.129,461.583,462.036,462.49,462.943,463.397,463.85,464.304,464.757,465.21,465.664,466.117,466.57,467.024,467.477,467.93,468.383,468.837,469.29,469.743,470.196,470.649,471.102,471.555,472.008,472.461,472.914,473.367,473.82,474.273,474.726,475.178,475.631,476.084,476.537,476.989,477.442,477.895,478.347,478.8,479.252,479.705,480.158,480.61,481.063,481.515,481.967,482.42,482.872,483.325,483.777,484.229,484.681,485.134,485.586,486.038,486.49,486.942,487.395,487.847,488.299,488.751,489.203,489.655,490.107,490.559,491.011,491.462,491.914,492.366,492.818,493.27,493.722,494.173,494.625,495.077,495.528,495.98,496.432,496.883,497.335,497.786,498.238,498.689,499.141,499.592,500.043,500.495,500.946,501.397,501.849,502.3,502.751,503.202,503.654,504.105,504.556,505.007,505.458,505.909,506.36,506.811,507.262,507.713,508.164,508.615,509.066,509.517,509.968,510.418,510.869,511.32,511.771,512.221,512.672,513.123,513.573,514.024,514.474,514.925,515.375,515.826,516.276,516.727,517.177,517.628,518.078,518.528,518.979,519.429,519.879,520.329,520.78,521.23,521.68,522.13,522.58,523.03,523.48,523.93,524.38,524.83,525.28,525.73,526.18,526.63,527.08,527.529,527.979,528.429,528.879,529.328,529.778,530.228,530.677,531.127,531.576,532.026,532.476,532.925,533.375,533.824,534.273,534.723,535.172,535.621,536.071,536.52,536.969,537.419,537.868,538.317,538.766,539.215,539.664,540.113,540.562,541.011,541.46,541.909,542.358,542.807,543.256,543.705,544.154,544.603,545.051,545.5,545.949,546.398,546.846,547.295,547.744,548.192,548.641,549.089,549.538,549.986,550.435,550.883,551.332,551.78,552.228,552.677,553.125,553.573,554.022,554.47,554.918,555.366,555.814,556.263,556.711,557.159,557.607,558.055,558.503,558.951,559.399,559.847,560.295,560.742,561.19,561.638,562.086,562.534,562.981,563.429,563.877,564.324,564.772,565.22,565.667,566.115,566.562,567.01,567.457,567.905,568.352,568.799,569.247,569.694,570.141,570.589,571.036,571.483,571.93,572.378,572.825,573.272,573.719,574.166,574.613,575.06,575.507,575.954,576.401,576.848,577.295,577.742,578.188,578.635,579.082,579.529,579.975,580.422,580.869,581.316,581.762,582.209,582.655,583.102,583.548,583.995,584.441,584.888,585.334,585.78,586.227,586.673,587.119,587.566,588.012,588.458,588.904,589.351,589.797,590.243,590.689,591.135,591.581,592.027,592.473,592.919,593.365,593.811,594.257,594.702,595.148,595.594,596.04,596.486,596.931,597.377,597.823,598.268,598.714,599.159,599.605,600.051,600.496,600.942,601.387,601.832,602.278,602.723,603.168,603.614,604.059,604.504,604.95,605.395,605.84,606.285,606.73,607.175,607.62,608.065,608.51,608.955,609.4,609.845,610.29,610.735,611.18,611.625,612.07,612.514,612.959,613.404,613.849,614.293,614.738,615.182,615.627,616.072,616.516,616.961,617.405,617.85,618.294,618.738,619.183,619.627,620.071,620.516,620.96,621.404,621.848,622.293,622.737,623.181,623.625,624.069,624.513,624.957,625.401,625.845,626.289,626.733,627.177,627.621,628.065,628.508,628.952,629.396,629.84,630.283,630.727,631.171,631.614,632.058,632.501,632.945,633.388,633.832,634.275,634.719,635.162,635.606,636.049,636.492,636.936,637.379,637.822,638.265,638.708,639.152,639.595,640.038,640.481,640.924,641.367,641.81,642.253,642.696,643.139,643.582,644.025,644.467,644.91,645.353,645.796,646.238,646.681,647.124,647.566,648.009,648.452,648.894,649.337,649.779,650.222,650.664,651.107,651.549,651.991,652.434,652.876,653.318,653.761,654.203,654.645,655.087,655.529,655.971,656.414,656.856,657.298,657.74,658.182,658.624,659.066,659.508,659.949,660.391,660.833,661.275,661.717,662.158,662.6,663.042,663.483,663.925,664.367,664.808,665.25,665.691,666.133,666.574,667.016,667.457,667.899,668.34,668.781,669.223,669.664,670.105,670.546,670.988,671.429,671.87,672.311,672.752,673.193,673.634,674.075,674.516,674.957,675.398,675.839,676.28,676.721,677.161,677.602,678.043,678.484,678.924,679.365,679.806,680.246,680.687,681.128,681.568,682.009,682.449,682.89,683.33,683.77,684.211,684.651,685.091,685.532,685.972,686.412,686.852,687.293,687.733,688.173,688.613,689.053,689.493,689.933,690.373,690.813,691.253,691.693,692.133,692.573,693.013,693.452,693.892,694.332,694.772,695.211,695.651,696.091,696.53,696.97,697.409,697.849,698.288,698.728,699.167,699.607,700.046,700.485,700.925,701.364,701.803,702.243,702.682,703.121,703.56,703.999,704.438,704.877,705.317,705.756,706.195,706.634,707.072,707.511,707.95,708.389,708.828,709.267,709.706,710.144,710.583,711.022,711.46,711.899,712.338,712.776,713.215,713.653,714.092,714.53,714.969,715.407,715.846,716.284,716.722,717.161,717.599,718.037,718.475,718.913,719.352,719.79,720.228,720.666,721.104,721.542,721.98,722.418,722.856,723.294,723.732,724.17,724.607,725.045,725.483,725.921,726.359,726.796,727.234,727.672,728.109,728.547,728.984,729.422,729.859,730.297,730.734,731.172,731.609,732.046,732.484,732.921,733.358,733.796,734.233,734.67,735.107,735.544,735.981,736.419,736.856,737.293,737.73,738.167,738.604,739.04,739.477,739.914,740.351,740.788,741.225,741.661,742.098,742.535,742.971,743.408,743.845,744.281,744.718,745.154,745.591,746.027,746.464,746.9,747.337,747.773,748.209,748.646,749.082,749.518,749.954,750.39,750.827,751.263,751.699,752.135,752.571,753.007,753.443,753.879,754.315,754.751,755.187,755.623,756.058,756.494,756.93,757.366,757.801,758.237,758.673,759.108,759.544,759.979,760.415,760.851,761.286,761.721,762.157,762.592,763.028,763.463,763.898,764.334,764.769,765.204,765.639,766.075,766.51,766.945,767.38,767.815,768.25,768.685,769.12,769.555,769.99,770.425,770.86,771.294,771.729,772.164,772.599,773.034,773.468,773.903,774.338,774.772,775.207,775.641,776.076,776.51,776.945,777.379,777.814,778.248,778.682,779.117,779.551,779.985,780.42,780.854,781.288,781.722,782.156,782.59,783.024,783.458,783.893,784.326,784.76,785.194,785.628,786.062,786.496,786.93,787.364,787.797,788.231,788.665,789.099,789.532,789.966,790.399,790.833,791.267,791.7,792.133,792.567,793,793.434,793.867,794.3,794.734,795.167,795.6,796.034,796.467,796.9,797.333,797.766,798.199,798.632,799.065,799.498,799.931,800.364,800.797,801.23,801.663,802.096,802.529,802.961,803.394,803.827,804.259,804.692,805.125,805.557,805.99,806.422,806.855,807.287,807.72,808.152,808.585,809.017,809.449,809.882,810.314,810.746,811.179,811.611,812.043,812.475,812.907,813.339,813.771,814.203,814.635,815.067,815.499,815.931,816.363,816.795,817.227,817.659,818.09,818.522,818.954,819.385,819.817,820.249,820.68,821.112,821.543,821.975,822.406,822.838,823.269,823.701,824.132,824.563,824.995,825.426,825.857,826.289,826.72,827.151,827.582,828.013,828.444,828.875,829.306,829.737,830.168,830.599,831.03,831.461,831.892,832.323,832.753,833.184,833.615,834.046,834.476,834.907,835.338,835.768,836.199,836.629,837.06,837.49,837.921,838.351,838.782,839.212,839.642,840.073,840.503,840.933,841.363,841.794,842.224,842.654,843.084,843.514,843.944,844.374,844.804,845.234,845.664,846.094,846.524,846.954,847.383,847.813,848.243,848.673,849.102,849.532,849.962,850.391,850.821,851.251,851.68,852.11,852.539,852.968,853.398,853.827,854.257,854.686,855.115,855.545,855.974,856.403,856.832,857.261,857.69,858.12,858.549,858.978,859.407,859.836,860.265,860.693,861.122,861.551,861.98,862.409,862.838,863.266,863.695,864.124,864.552,864.981,865.41,865.838,866.267,866.695,867.124,867.552,867.981,868.409,868.837,869.266,869.694,870.122,870.551,870.979,871.407,871.835,872.263,872.692,873.12,873.548,873.976,874.404,874.832,875.26,875.687,876.115,876.543,876.971,877.399,877.827,878.254,878.682,879.11,879.537,879.965,880.392,880.82,881.248,881.675,882.103,882.53,882.957,883.385,883.812,884.239,884.667,885.094,885.521,885.948,886.376,886.803,887.23,887.657,888.084,888.511,888.938,889.365,889.792,890.219,890.646,891.073,891.499,891.926,892.353,892.78,893.206,893.633,894.06,894.486,894.913,895.34,895.766,896.193,896.619,897.045,897.472,897.898,898.325,898.751,899.177,899.604,900.03,900.456,900.882,901.308,901.734,902.161,902.587,903.013,903.439,903.865,904.291,904.716,905.142,905.568,905.994,906.42,906.846,907.271,907.697,908.123,908.548,908.974,909.4,909.825,910.251,910.676,911.102,911.527,911.953,912.378,912.803,913.229,913.654,914.079,914.504,914.93,915.355,915.78,916.205,916.63,917.055,917.48,917.905,918.33,918.755,919.18,919.605,920.03,920.455,920.88,921.304,921.729,922.154,922.578,923.003,923.428,923.852,924.277,924.701,925.126,925.55,925.975,926.399,926.824,927.248,927.672,928.097,928.521,928.945,929.369,929.793,930.218,930.642,931.066,931.49,931.914,932.338,932.762,933.186,933.61,934.034,934.457,934.881,935.305,935.729,936.153,936.576,937,937.424,937.847,938.271,938.694,939.118,939.541,939.965,940.388,940.812,941.235,941.658,942.082,942.505,942.928,943.352,943.775,944.198,944.621,945.044,945.467,945.89,946.313,946.736,947.159,947.582,948.005,948.428,948.851,949.274,949.696,950.119,950.542,950.965,951.387,951.81,952.232,952.655,953.078,953.5,953.923,954.345,954.767,955.19,955.612,956.035,956.457,956.879,957.301,957.724,958.146,958.568,958.99,959.412,959.834,960.256,960.678,961.1,961.522,961.944,962.366,962.788,963.21,963.632,964.053,964.475,964.897,965.318,965.74,966.162,966.583,967.005,967.426,967.848,968.269,968.691,969.112,969.534,969.955,970.376,970.798,971.219,971.64,972.061,972.482,972.904,973.325,973.746,974.167,974.588,975.009,975.43,975.851,976.272,976.692,977.113,977.534,977.955,978.376,978.796,979.217,979.638,980.058,980.479,980.9,981.32,981.741,982.161,982.582,983.002,983.422,983.843,984.263,984.683,985.104,985.524,985.944,986.364,986.784,987.204,987.625,988.045,988.465,988.885,989.305,989.725,990.144,990.564,990.984,991.404,991.824,992.244,992.663,993.083,993.503,993.922,994.342,994.761,995.181,995.601,996.02,996.439,996.859,997.278,997.698,998.117,998.536,998.956,999.375,999.794,1000.213,1000.632,1001.052,1001.471,1001.89,1002.309,1002.728,1003.147,1003.566,1003.985,1004.403,1004.822,1005.241,1005.66,1006.079,1006.497,1006.916,1007.335,1007.753,1008.172,1008.591,1009.009,1009.428,1009.846,1010.265,1010.683,1011.101,1011.52,1011.938,1012.356,1012.775,1013.193,1013.611,1014.029,1014.448,1014.866,1015.284,1015.702,1016.12,1016.538,1016.956,1017.374,1017.792,1018.21,1018.627,1019.045,1019.463,1019.881,1020.299,1020.716,1021.134,1021.552,1021.969,1022.387,1022.804,1023.222,1023.639,1024.057,1024.474,1024.892,1025.309,1025.726,1026.144,1026.561,1026.978,1027.395,1027.812,1028.23,1028.647,1029.064,1029.481,1029.898,1030.315,1030.732,1031.149,1031.566,1031.983,1032.399,1032.816,1033.233,1033.65,1034.067,1034.483,1034.9,1035.317,1035.733,1036.15,1036.566,1036.983,1037.399,1037.816,1038.232,1038.649,1039.065,1039.481,1039.898,1040.314,1040.73,1041.146,1041.562,1041.979,1042.395,1042.811,1043.227,1043.643,1044.059,1044.475,1044.891,1045.307,1045.722,1046.138,1046.554,1046.97,1047.386,1047.801,1048.217,1048.633,1049.048,1049.464,1049.879,800.256,800.769,801.282,801.796,802.311,802.826,803.342,803.859,804.376,804.894,805.412,805.932,806.452,806.972,807.494,808.016,808.538,809.061,809.585,810.11,810.636,811.162,811.688,812.216,812.744,813.273,813.802,814.332,814.863,815.395,815.927,816.46,816.993,817.528,818.063,818.599,819.135,819.672,820.21,820.749,821.288,821.828,822.368,822.91,823.452,823.995,824.538,825.083,825.627,826.173,826.72,827.267,827.815,828.363,828.912,829.463,830.013,830.565,831.117,831.67,832.224,832.778,833.333,833.889,834.446,835.003,835.561,836.12,836.68,837.24,837.802,838.364,838.926,839.49,840.054,840.619,841.184,841.751,842.318,842.886,843.455,844.024,844.595,845.166,845.737,846.31,846.883,847.458,848.033,848.608,849.185,849.762,850.34,850.919,851.499,852.079,852.66,853.242,853.825,854.409,854.993,855.578,856.164,856.751,857.339,857.927,858.516,859.107,859.697,860.289,860.882,861.475,862.069,862.664,863.26,863.856,864.454,865.052,865.651,866.251,866.852,867.453,868.056,868.659,869.263,869.868,870.474,871.08,871.688,872.296,872.905,873.515,874.126,874.738,875.35,875.964,876.578,877.193,877.809,878.426,879.044,879.662,880.282,880.902,881.523,882.145,882.768,883.392,884.017,884.643,885.269,885.897,886.525,887.154,887.784,888.415,889.047,889.68,890.313,890.948,891.583,892.22,892.857,893.495,894.134,894.775,895.415,896.057,896.7,897.344,897.989,898.634,899.281,899.928,900.576,901.226,901.876,902.527,903.179,903.832,904.486,905.141,905.797,906.454,907.112,907.771,908.43,909.091,909.753,910.415,911.079,911.743,912.409,913.075,913.743,914.411,915.081,915.751,916.422,917.095,917.768,918.442,919.118,919.794,920.471,921.15,921.829,922.509,923.191,923.873,924.556,925.241,925.926,926.612,927.3,927.988,928.678,929.368,930.06,930.752,931.446,932.14,932.836,933.532,934.23,934.929,935.629,936.33,937.031,937.734,938.438,939.144,939.85,940.557,941.265,941.974,942.685,943.396,944.109,944.822,945.537,946.253,946.97,947.688,948.407,949.127,949.848,950.57,951.294,952.018,952.744,953.471,954.198,954.927,955.657,956.389,957.121,957.854,958.589,959.325,960.061,960.799,961.538,962.279,963.02,963.763,964.506,965.251,965.997,966.744,967.492,968.242,968.992,969.744,970.497,971.251,972.006,972.763,973.52,974.279,975.039,975.8,976.562,977.326,978.091,978.857,979.624,980.392,981.162,981.932,982.704,983.478,984.252,985.028,985.804,986.582,987.362,988.142,988.924,989.707,990.491,991.277,992.063,992.851,993.641,994.431,995.223,996.016,996.81,997.606,998.403,999.201,1000,1000.801,1001.603,1002.406,1003.21,1004.016,1004.823,1005.632,1006.441,1007.252,1008.065,1008.878,1009.693,1010.509,1011.327,1012.146,1012.966,1013.788,1014.61,1015.435,1016.26,1017.087,1017.915,1018.745,1019.576,1020.408,1021.242,1022.077,1022.913,1023.751,1024.59,1025.431,1026.273,1027.116,1027.961,1028.807,1029.654,1030.503,1031.353,1032.205,1033.058,1033.912,1034.768,1035.626,1036.484,1037.344,1038.206,1039.069,1039.933,1040.799,1041.667,1042.535,1043.406,1044.277,1045.151,1046.025,1046.901,1047.779,1048.658,1049.538,1050.42,1051.304,1052.189,1053.075,1053.963,1054.852,1055.743,1056.636,1057.53,1058.425,1059.322,1060.221,1061.121,1062.022,1062.925,1063.83,1064.736,1065.644,1066.553,1067.464,1068.376,1069.29,1070.205,1071.123,1072.041,1072.961,1073.883,1074.807,1075.731,1076.658,1077.586,1078.516,1079.447,1080.38,1081.315,1082.251,1083.189,1084.128,1085.069,1086.012,1086.957,1087.903,1088.85,1089.799,1090.75,1091.703,1092.657,1093.613,1094.571,1095.53,1096.491,1097.454,1098.418,1099.384,1100.352,1101.322,1102.293,1103.266,1104.24,1105.217,1106.195,1107.174,1108.156,1109.139,1110.124,1111.111,1112.1,1113.09,1114.082,1115.076,1116.071,1117.069,1118.068,1119.069,1120.072,1121.076,1122.083,1123.091,1124.101,1125.113,1126.126,1127.142,1128.159,1129.178,1130.199,1131.222,1132.246,1133.273,1134.301,1135.332,1136.364,1137.398,1138.434,1139.471,1140.511,1141.553,1142.596,1143.641,1144.689,1145.738,1146.789,1147.842,1148.897,1149.954,1151.013,1152.074,1153.137,1154.201,1155.268,1156.337,1157.407,1158.48,1159.555,1160.631,1161.71,1162.791,1163.873,1164.958,1166.045,1167.134,1168.224,1169.317,1170.412,1171.509,1172.608,1173.709,1174.812,1175.917,1177.024,1178.134,1179.245,1180.359,1181.474,1182.592,1183.712,1184.834,1185.958,1187.085,1188.213,1189.343,1190.476,1191.611,1192.748,1193.887,1195.029,1196.172,1197.318,1198.466,1199.616,1200.768,1201.923,1203.08,1204.239,1205.4,1206.564,1207.729,1208.897,1210.068,1211.24,1212.415,1213.592,1214.772,1215.953,1217.137,1218.324,1219.512,1220.703,1221.896,1223.092,1224.29,1225.49,1226.693,1227.898,1229.105,1230.315,1231.527,1232.742,1233.959,1235.178,1236.4,1237.624,1238.85,1240.079,1241.311,1242.545,1243.781,1245.02,1246.261,1247.505,1248.751,1250,1251.251,1252.505,1253.761,1255.02,1256.281,1257.545,1258.812,1260.081,1261.352,1262.626,1263.903,1265.182,1266.464,1267.748,1269.036,1270.325,1271.617,1272.912,1274.21,1275.51,1276.813,1278.119,1279.427,1280.738,1282.051,1283.368,1284.687,1286.008,1287.333,1288.66,1289.99,1291.322,1292.658,1293.996,1295.337,1296.68,1298.027,1299.376,1300.728,1302.083,1303.441,1304.802,1306.165,1307.531,1308.901,1310.273,1311.647,1313.025,1314.406,1315.789,1317.176,1318.565,1319.958,1321.353,1322.751,1324.153,1325.557,1326.964,1328.374,1329.787,1331.203,1332.623,1334.045,1335.47,1336.898,1338.33,1339.764,1341.202,1342.642,1344.086,1345.533,1346.983,1348.436,1349.892,1351.351,1352.814,1354.28,1355.748,1357.22,1358.696,1360.174,1361.656,1363.141,1364.629,1366.12,1367.615,1369.113,1370.614,1372.119,1373.626,1375.138,1376.652,1378.17,1379.691,1381.215,1382.743,1384.275,1385.809,1387.347,1388.889,1390.434,1391.982,1393.534,1395.089,1396.648,1398.21,1399.776,1401.345,1402.918,1404.494,1406.074,1407.658,1409.245,1410.835,1412.429,1414.027,1415.629,1417.234,1418.842,1420.455,1422.071,1423.69,1425.314,1426.941,1428.571,1430.206,1431.844,1433.486,1435.132,1436.782,1438.435,1440.092,1441.753,1443.418,1445.087,1446.759,1448.436,1450.116,1451.8,1453.488,1455.18,1456.876,1458.576,1460.28,1461.988,1463.7,1465.416,1467.136,1468.86,1470.588,1472.32,1474.057,1475.797,1477.541,1479.29,1481.043,1482.8,1484.561,1486.326,1488.095,1489.869,1491.647,1493.429,1495.215,1497.006,1498.801,1500.6,1502.404,1504.212,1506.024,1507.841,1509.662,1511.487,1513.317,1515.152,1516.99,1518.834,1520.681,1522.533,1524.39,1526.252,1528.117,1529.988,1531.863,1533.742,1535.627,1537.515,1539.409,1541.307,1543.21,1545.117,1547.03,1548.947,1550.868,1552.795,1554.726,1556.663,1558.603,1560.549,1562.5,1564.456,1566.416,1568.381,1570.352,1572.327,1574.307,1576.293,1578.283,1580.278,1582.278,1584.284,1586.294,1588.31,1590.331,1592.357,1594.388,1596.424,1598.465,1600.512,1602.564,1604.621,1606.684,1608.752,1610.825,1612.903,1614.987,1617.076,1619.171,1621.271,1623.377,1625.488,1627.604,1629.726,1631.854,1633.987,1636.126,1638.27,1640.42,1642.576,1644.737,1646.904,1649.077,1651.255,1653.439,1655.629,1657.825,1660.027,1662.234,1664.447,1666.667,1668.892,1671.123,1673.36,1675.603,1677.852,1680.108,1682.369,1684.636,1686.91,1689.189,1691.475,1693.767,1696.065,1698.37,1700.68,1702.997,1705.321,1707.65,1709.986,1712.329,1714.678,1717.033,1719.395,1721.763,1724.138,1726.519,1728.907,1731.302,1733.703,1736.111,1738.526,1740.947,1743.375,1745.81,1748.252,1750.7,1753.156,1755.618,1758.087,1760.563,1763.047,1765.537,1768.034,1770.538,1773.05,1775.568,1778.094,1780.627,1783.167,1785.714,1788.269,1790.831,1793.4,1795.977,1798.561,1801.153,1803.752,1806.358,1808.973,1811.594,1814.224,1816.86,1819.505,1822.157,1824.818,1827.485,1830.161,1832.845,1835.536,1838.235,1840.943,1843.658,1846.381,1849.112,1851.852,1854.599,1857.355,1860.119,1862.891,1865.672,1868.46,1871.257,1874.063,1876.877,1879.699,1882.53,1885.37,1888.218,1891.074,1893.939,1896.813,1899.696,1902.588,1905.488,1908.397,1911.315,1914.242,1917.178,1920.123,1923.077,1926.04,1929.012,1931.994,1934.985,1937.984,1940.994,1944.012,1947.04,1950.078,1953.125,1956.182,1959.248,1962.323,1965.409,1968.504,1971.609,1974.724,1977.848,1980.983,1984.127,1987.281,1990.446,1993.62,1996.805,2000,2003.205,2006.421,2009.646,2012.882,2016.129,2019.386,2022.654,2025.932,2029.221,2032.52,2035.831,2039.152,2042.484,2045.827,2049.18,2052.545,2055.921,2059.308,2062.706,2066.116,2069.536,2072.968,2076.412,2079.867,2083.333,2086.811,2090.301,2093.802,2097.315,2100.84,2104.377,2107.926,2111.486,2115.059,2118.644,2122.241,2125.85,2129.472,2133.106,2136.752,2140.411,2144.082,2147.766,2151.463,2155.172,2158.895,2162.63,2166.378,2170.139,2173.913,2177.7,2181.501,2185.315,2189.142,2192.982,2196.837,2200.704,2204.586,2208.481,2212.389,2216.312,2220.249,2224.199,2228.164,2232.143,2236.136,2240.143,2244.165,2248.201,2252.252,2256.318,2260.398,2264.493,2268.603,2272.727,2276.867,2281.022,2285.192,2289.377,2293.578,2297.794,2302.026,2306.273,2310.536,2314.815,2319.109,2323.42,2327.747,2332.09,2336.449,2340.824,2345.216,2349.624,2354.049,2358.491,2362.949,2367.424,2371.917,2376.426,2380.952,2385.496,2390.057,2394.636,2399.232,2403.846,2408.478,2413.127,2417.795,2422.481,2427.184,2431.907,2436.647,2441.406,2446.184,2450.98,2455.796,2460.63,2465.483,2470.356,2475.248,2480.159,2485.089,2490.04,2495.01,2500
